bus_id,bus_name,date,is_weekend,source,dest,operator,bus_type,capacity,seats_available,departure_time,arrival_time,duration_hours,distance_km,price,rating,is_night_service,is_direct,ai_generated
24726,AI-24726,2026-03-28,True,Amravati,Rajkot,VRL Travels,Volvo AC,40,19,10:30:00,20:06:00,9.6,482,850,4.5,False,False,True
24727,AI-24727,2026-03-28,True,Amravati,Rajkot,SETC,AC Sleeper,35,6,14:00:00,01:00:00,11.0,552,800,4.0,False,False,True
24728,AI-24728,2026-03-28,True,Amravati,Rajkot,Green Line,Multi-Axle Volvo,43,17,13:00:00,00:12:00,11.2,560,1100,4.5,False,False,True
24729,AI-24729,2026-03-28,True,Kodaikanal,Solapur,OSRTC,Volvo AC,40,8,20:30:00,08:00:00,11.5,576,1000,4.2,False,False,True
24730,AI-24730,2026-03-28,True,Kodaikanal,Solapur,Kallada Travels,Multi-Axle Volvo,43,32,17:00:00,22:54:00,5.9,297,600,4.5,False,False,True
24731,AI-24731,2026-03-28,True,Kodaikanal,Solapur,HRTC,AC Semi-Sleeper,40,38,13:00:00,00:54:00,11.9,595,700,3.9,False,False,True
24732,AI-24732,2026-03-28,True,Mumbai,Greater Noida,OSRTC,AC Semi-Sleeper,40,23,19:30:00,01:18:00,5.8,288,350,3.8,False,False,True
24733,AI-24733,2026-03-28,True,Mumbai,Greater Noida,APSRTC,Electric Bus,40,34,20:00:00,03:54:00,7.9,393,500,4.1,False,False,True
24734,AI-24734,2026-03-28,True,Mumbai,Greater Noida,Konduskar Travels,AC Seater,45,16,14:00:00,23:42:00,9.7,483,500,4.0,False,False,True
24735,AC -24735,2026-03-29,True,Delhi,Jaipur,Skyline Travels,AC Semi-Sleeper,40,15,07:30:00,04:12:00,20.7,1035,1250,4.1,False,True,False
24736,AC -24736,2026-03-29,True,Delhi,Jaipur,KPN Travels,AC Semi-Sleeper,40,24,07:00:00,04:06:00,21.1,1057,1250,4.5,False,True,False
24737,AC -24737,2026-03-29,True,Delhi,Jaipur,Skyline Travels,AC Seater,45,18,10:00:00,21:00:00,11.0,552,550,4.2,False,True,False
24738,VOL-24738,2026-03-29,True,Delhi,Jaipur,WBTC,Volvo AC,40,17,09:00:00,09:00:00,24.0,1199,2100,4.0,False,True,False
24739,NON-24739,2026-03-29,True,Delhi,Jaipur,Sharma Travels,Non-AC Seater,50,40,10:30:00,23:30:00,13.0,651,500,4.0,False,True,False
24740,AC -24740,2026-03-29,True,Delhi,Jaipur,Raj Travels,AC Seater,45,10,20:30:00,14:48:00,18.3,913,950,4.1,False,True,False
24741,NON-24741,2026-03-29,True,Delhi,Jaipur,DTC,Non-AC Seater,50,11,17:30:00,01:18:00,7.8,391,300,3.6,False,True,False
24742,NON-24742,2026-03-29,True,Delhi,Jaipur,Raj Travels,Non-AC Sleeper,40,12,00:00:00,04:54:00,28.9,1443,1400,4.1,True,True,False
24743,AC -24743,2026-03-29,True,Delhi,Jaipur,TSRTC,AC Sleeper,35,23,23:30:00,23:48:00,24.3,1216,1750,4.2,True,True,False
24744,MUL-24744,2026-03-29,True,Delhi,Jaipur,PRTC,Multi-Axle Volvo,43,43,04:00:00,15:48:00,11.8,590,1200,4.4,True,True,False
24745,VOL-24745,2026-03-29,True,Delhi,Jaipur,Neeta Travels,Volvo AC,40,11,02:00:00,21:36:00,19.6,979,1700,4.7,True,True,False
24746,AC -24746,2026-03-29,True,Delhi,Agra,MSRTC,AC Semi-Sleeper,40,28,06:30:00,17:36:00,11.1,555,650,4.1,False,True,False
24747,ELE-24747,2026-03-29,True,Delhi,Agra,WBTC,Electric Bus,40,33,07:00:00,19:36:00,12.6,632,800,4.3,False,True,False
24748,NON-24748,2026-03-29,True,Delhi,Agra,ASTC,Non-AC Sleeper,40,38,10:00:00,18:48:00,8.8,441,400,3.6,False,True,False
24749,AC -24749,2026-03-29,True,Delhi,Agra,OSRTC,AC Sleeper,35,30,15:00:00,06:00:00,15.0,749,1100,4.1,False,True,False
24750,AC -24750,2026-03-29,True,Delhi,Agra,Parveen Travels,AC Semi-Sleeper,40,22,11:00:00,02:30:00,15.5,777,950,4.2,False,True,False
24751,ELE-24751,2026-03-29,True,Delhi,Agra,UPSRTC,Electric Bus,40,23,20:00:00,04:36:00,8.6,430,550,4.2,False,True,False
24752,MUL-24752,2026-03-29,True,Delhi,Agra,Orange Travels,Multi-Axle Volvo,43,12,19:00:00,10:48:00,15.8,792,1600,4.8,False,True,False
24753,MUL-24753,2026-03-29,True,Delhi,Agra,Garuda Travels,Multi-Axle Volvo,43,20,00:00:00,08:36:00,8.6,430,850,4.8,True,True,False
24754,VOL-24754,2026-03-29,True,Delhi,Agra,CSRTC,Volvo AC,40,38,22:30:00,01:36:00,3.1,156,250,4.1,True,True,False
24755,VOL-24755,2026-03-29,True,Delhi,Agra,VRL Travels,Volvo AC,40,26,23:00:00,09:06:00,10.1,504,900,4.4,True,True,False
24756,AC -24756,2026-03-29,True,Delhi,Agra,PRTC,AC Sleeper,35,11,22:00:00,05:00:00,7.0,350,500,4.0,True,True,False
24757,MUL-24757,2026-03-29,True,Delhi,Chandigarh,RedBus Express,Multi-Axle Volvo,43,14,08:00:00,14:24:00,6.4,319,650,4.5,False,True,False
24758,ELE-24758,2026-03-29,True,Delhi,Chandigarh,RSRTC,Electric Bus,40,5,08:30:00,22:48:00,14.3,717,900,4.3,False,True,False
24759,MUL-24759,2026-03-29,True,Delhi,Chandigarh,KK Travels,Multi-Axle Volvo,43,11,09:30:00,00:42:00,15.2,762,1500,4.7,False,True,False
24760,AC -24760,2026-03-29,True,Delhi,Chandigarh,Garuda Travels,AC Semi-Sleeper,40,33,14:00:00,18:18:00,4.3,214,250,4.1,False,True,False
24761,NON-24761,2026-03-29,True,Delhi,Chandigarh,PRTC,Non-AC Seater,50,50,09:00:00,14:30:00,5.5,274,200,3.8,False,True,False
24762,VOL-24762,2026-03-29,True,Delhi,Chandigarh,Kallada Travels,Volvo AC,40,20,19:00:00,01:12:00,6.2,312,550,4.7,False,True,False
24763,ELE-24763,2026-03-29,True,Delhi,Chandigarh,RedBus Express,Electric Bus,40,20,20:30:00,06:36:00,10.1,504,650,4.2,False,True,False
24764,NON-24764,2026-03-29,True,Delhi,Chandigarh,KK Travels,Non-AC Sleeper,40,22,22:00:00,13:30:00,15.5,777,750,4.1,True,True,False
24765,VOL-24765,2026-03-29,True,Delhi,Chandigarh,BMTC,Volvo AC,40,34,22:30:00,09:48:00,11.3,563,1000,4.3,True,True,False
24766,VOL-24766,2026-03-29,True,Delhi,Chandigarh,UPSRTC,Volvo AC,40,19,02:00:00,07:48:00,5.8,289,500,4.3,True,True,False
24767,VOL-24767,2026-03-29,True,Delhi,Chandigarh,PRTC,Volvo AC,40,15,04:00:00,13:12:00,9.2,462,800,4.4,True,True,False
24768,AC -24768,2026-03-29,True,Delhi,Chandigarh,Kallada Travels,AC Semi-Sleeper,40,38,23:30:00,09:30:00,10.0,499,600,4.4,True,True,False
24769,NON-24769,2026-03-29,True,Delhi,Lucknow,Skyline Travels,Non-AC Sleeper,40,26,07:30:00,16:54:00,9.4,471,450,4.1,False,True,False
24770,NON-24770,2026-03-29,True,Delhi,Lucknow,TSRTC,Non-AC Seater,50,18,05:00:00,01:30:00,20.5,1025,800,3.6,True,True,False
24771,NON-24771,2026-03-29,True,Delhi,Lucknow,GSRTC,Non-AC Seater,50,36,11:00:00,10:48:00,23.8,1192,950,3.5,False,True,False
24772,AC -24772,2026-03-29,True,Delhi,Lucknow,BSRTC,AC Semi-Sleeper,40,29,09:00:00,23:48:00,14.8,738,900,4.0,False,True,False
24773,VOL-24773,2026-03-29,True,Delhi,Lucknow,Bharathi Travels,Volvo AC,40,35,14:00:00,16:06:00,26.1,1305,2300,4.5,False,True,False
24774,NON-24774,2026-03-29,True,Delhi,Lucknow,PEPSU,Non-AC Seater,50,34,17:30:00,12:42:00,19.2,961,750,3.7,False,True,False
24775,AC -24775,2026-03-29,True,Delhi,Lucknow,Garuda Travels,AC Semi-Sleeper,40,34,19:00:00,01:12:00,6.2,311,350,4.3,False,True,False
24776,MUL-24776,2026-03-29,True,Delhi,Lucknow,Parveen Travels,Multi-Axle Volvo,43,19,22:30:00,10:42:00,12.2,608,1200,4.7,True,True,False
24777,AC -24777,2026-03-29,True,Delhi,Lucknow,PEPSU,AC Sleeper,35,10,03:00:00,15:24:00,12.4,620,900,4.0,True,True,False
24778,NON-24778,2026-03-29,True,Mumbai,Pune,National Travels,Non-AC Sleeper,40,33,06:00:00,00:30:00,18.5,925,900,4.1,False,True,False
24779,AC -24779,2026-03-29,True,Mumbai,Pune,TSRTC,AC Seater,45,24,05:00:00,19:12:00,38.2,1909,2000,3.8,True,True,False
24780,AC -24780,2026-03-29,True,Mumbai,Pune,MSRTC,AC Semi-Sleeper,40,15,09:30:00,19:48:00,34.3,1716,2050,4.0,False,True,False
24781,NON-24781,2026-03-29,True,Mumbai,Pune,Orange Travels,Non-AC Sleeper,40,18,14:00:00,00:12:00,34.2,1711,1650,4.3,False,True,False
24782,MUL-24782,2026-03-29,True,Mumbai,Pune,SRS Travels,Multi-Axle Volvo,43,5,10:00:00,08:06:00,22.1,1105,2200,4.6,False,True,False
24783,AC -24783,2026-03-29,True,Mumbai,Pune,Eagle Travels,AC Seater,45,32,20:30:00,23:36:00,27.1,1357,1400,4.4,False,True,False
24784,VOL-24784,2026-03-29,True,Mumbai,Pune,DTC,Volvo AC,40,22,17:30:00,20:00:00,26.5,1324,2350,4.4,False,True,False
24785,VOL-24785,2026-03-29,True,Mumbai,Pune,SR Travels,Volvo AC,40,25,04:00:00,23:42:00,19.7,986,1750,4.6,True,True,False
24786,AC -24786,2026-03-29,True,Mumbai,Pune,PEPSU,AC Semi-Sleeper,40,36,21:30:00,03:42:00,30.2,1508,1800,3.8,True,True,False
24787,NON-24787,2026-03-29,True,Mumbai,Pune,Orange Travels,Non-AC Sleeper,40,15,23:00:00,07:36:00,32.6,1630,1550,4.3,True,True,False
24788,VOL-24788,2026-03-29,True,Mumbai,Pune,PRTC,Volvo AC,40,36,03:00:00,04:54:00,25.9,1293,2300,4.3,True,True,False
24789,AC -24789,2026-03-29,True,Mumbai,Goa,Kallada Travels,AC Sleeper,35,26,08:30:00,14:30:00,6.0,298,450,4.2,False,True,False
24790,VOL-24790,2026-03-29,True,Mumbai,Goa,VRL Travels,Volvo AC,40,31,05:00:00,08:48:00,3.8,192,350,4.6,True,True,False
24791,AC -24791,2026-03-29,True,Mumbai,Goa,Parveen Travels,AC Semi-Sleeper,40,37,11:30:00,21:36:00,10.1,507,600,4.4,False,True,False
24792,AC -24792,2026-03-29,True,Mumbai,Goa,KPN Travels,AC Semi-Sleeper,40,22,16:00:00,23:48:00,7.8,391,450,4.1,False,True,False
24793,AC -24793,2026-03-29,True,Mumbai,Goa,PRTC,AC Semi-Sleeper,40,23,09:30:00,15:06:00,5.6,281,350,4.1,False,True,False
24794,NON-24794,2026-03-29,True,Mumbai,Goa,PEPSU,Non-AC Seater,50,43,20:00:00,07:30:00,11.5,574,450,3.6,False,True,False
24795,AC -24795,2026-03-29,True,Mumbai,Goa,BSRTC,AC Seater,45,5,20:30:00,05:54:00,9.4,469,500,4.1,False,True,False
24796,MUL-24796,2026-03-29,True,Mumbai,Goa,DTC,Multi-Axle Volvo,43,32,03:00:00,15:36:00,12.6,631,1250,4.2,True,True,False
24797,NON-24797,2026-03-29,True,Mumbai,Nashik,KSRTC,Non-AC Seater,50,39,05:00:00,08:30:00,3.5,174,150,3.7,True,True,False
24798,AC -24798,2026-03-29,True,Mumbai,Nashik,RSRTC,AC Sleeper,35,12,06:00:00,15:12:00,9.2,459,650,4.1,False,True,False
24799,AC -24799,2026-03-29,True,Mumbai,Nashik,MSRTC,AC Seater,45,45,11:00:00,17:54:00,6.9,344,350,3.9,False,True,False
24800,NON-24800,2026-03-29,True,Mumbai,Nashik,DTC,Non-AC Sleeper,40,35,10:30:00,13:36:00,3.1,155,150,3.6,False,True,False
24801,NON-24801,2026-03-29,True,Mumbai,Nashik,ASTC,Non-AC Seater,50,10,15:00:00,03:06:00,12.1,603,500,3.7,False,True,False
24802,VOL-24802,2026-03-29,True,Mumbai,Nashik,BSRTC,Volvo AC,40,32,20:00:00,03:24:00,7.4,369,650,4.2,False,True,False
24803,VOL-24803,2026-03-29,True,Mumbai,Nashik,TNSTC,Volvo AC,40,36,20:30:00,00:48:00,4.3,215,400,4.0,False,True,False
24804,AC -24804,2026-03-29,True,Mumbai,Nashik,RSRTC,AC Seater,45,15,21:30:00,08:42:00,11.2,560,600,3.9,True,True,False
24805,AC -24805,2026-03-29,True,Mumbai,Nashik,CSRTC,AC Semi-Sleeper,40,33,04:00:00,10:12:00,6.2,312,350,4.0,True,True,False
24806,ELE-24806,2026-03-29,True,Mumbai,Nashik,PRTC,Electric Bus,40,17,22:30:00,07:12:00,8.7,436,550,4.1,True,True,False
24807,ELE-24807,2026-03-29,True,Mumbai,Nashik,Sharma Travels,Electric Bus,40,38,03:00:00,16:30:00,13.5,674,850,4.3,True,True,False
24808,ELE-24808,2026-03-29,True,Mumbai,Surat,HRTC,Electric Bus,40,19,06:00:00,23:42:00,17.7,887,1150,4.1,False,True,False
24809,ELE-24809,2026-03-29,True,Mumbai,Surat,KPN Travels,Electric Bus,40,6,08:30:00,11:06:00,26.6,1328,1700,4.3,False,True,False
24810,AC -24810,2026-03-29,True,Mumbai,Surat,KK Travels,AC Seater,45,39,13:00:00,21:54:00,8.9,445,450,4.4,False,True,False
24811,NON-24811,2026-03-29,True,Mumbai,Surat,TSRTC,Non-AC Seater,50,6,09:30:00,13:30:00,28.0,1401,1100,3.5,False,True,False
24812,NON-24812,2026-03-29,True,Mumbai,Surat,MSRTC,Non-AC Sleeper,40,11,10:30:00,02:06:00,15.6,781,750,3.9,False,True,False
24813,VOL-24813,2026-03-29,True,Mumbai,Surat,TNSTC,Volvo AC,40,39,17:30:00,21:54:00,28.4,1421,2500,4.1,False,True,False
24814,AC -24814,2026-03-29,True,Mumbai,Surat,Garuda Travels,AC Semi-Sleeper,40,34,20:00:00,07:18:00,11.3,564,700,4.3,False,True,False
24815,NON-24815,2026-03-29,True,Mumbai,Surat,GSRTC,Non-AC Sleeper,40,17,21:00:00,10:00:00,13.0,649,600,3.8,True,True,False
24816,NON-24816,2026-03-29,True,Mumbai,Surat,BMTC,Non-AC Seater,50,27,04:00:00,07:06:00,27.1,1353,1100,3.7,True,True,False
24817,MUL-24817,2026-03-29,True,Mumbai,Surat,Sharma Travels,Multi-Axle Volvo,43,15,23:30:00,22:30:00,23.0,1151,2300,4.7,True,True,False
24818,MUL-24818,2026-03-29,True,Mumbai,Surat,PEPSU,Multi-Axle Volvo,43,14,03:00:00,14:06:00,11.1,554,1100,4.4,True,True,False
24819,MUL-24819,2026-03-29,True,Bangalore,Chennai,CSRTC,Multi-Axle Volvo,43,19,07:30:00,23:30:00,16.0,800,1600,4.3,False,True,False
24820,NON-24820,2026-03-29,True,Bangalore,Chennai,TNSTC,Non-AC Sleeper,40,25,08:00:00,04:42:00,20.7,1037,1000,3.9,False,True,False
24821,NON-24821,2026-03-29,True,Bangalore,Chennai,KSRTC,Non-AC Seater,50,33,15:00:00,22:06:00,31.1,1554,1250,3.6,False,True,False
24822,VOL-24822,2026-03-29,True,Bangalore,Chennai,SRS Travels,Volvo AC,40,24,10:30:00,07:06:00,20.6,1031,1800,4.4,False,True,False
24823,ELE-24823,2026-03-29,True,Bangalore,Chennai,KPN Travels,Electric Bus,40,23,11:00:00,20:54:00,33.9,1695,2150,4.3,False,True,False
24824,ELE-24824,2026-03-29,True,Bangalore,Chennai,MSRTC,Electric Bus,40,17,20:30:00,03:54:00,31.4,1571,2000,4.2,False,True,False
24825,ELE-24825,2026-03-29,True,Bangalore,Chennai,PRTC,Electric Bus,40,40,17:00:00,11:00:00,18.0,898,1150,4.2,False,True,False
24826,NON-24826,2026-03-29,True,Bangalore,Chennai,Paulo Travels,Non-AC Sleeper,40,23,21:00:00,00:12:00,27.2,1359,1300,4.1,True,True,False
24827,AC -24827,2026-03-29,True,Bangalore,Chennai,TNSTC,AC Sleeper,35,31,01:00:00,12:18:00,35.3,1764,2550,4.1,True,True,False
24828,AC -24828,2026-03-29,True,Bangalore,Chennai,OSRTC,AC Seater,45,11,02:00:00,14:18:00,36.3,1816,1900,3.8,True,True,False
24829,AC -24829,2026-03-29,True,Bangalore,Chennai,APSRTC,AC Seater,45,19,22:00:00,22:54:00,24.9,1246,1300,3.7,True,True,False
24830,AC -24830,2026-03-29,True,Bangalore,Chennai,TSRTC,AC Seater,45,41,04:00:00,15:36:00,35.6,1781,1850,3.8,True,True,False
24831,AC -24831,2026-03-29,True,Bangalore,Mysore,DTC,AC Seater,45,19,08:00:00,23:30:00,15.5,777,800,4.0,False,True,False
24832,NON-24832,2026-03-29,True,Bangalore,Mysore,Kerala RTC,Non-AC Sleeper,40,17,06:30:00,17:12:00,10.7,537,500,3.7,False,True,False
24833,AC -24833,2026-03-29,True,Bangalore,Mysore,KK Travels,AC Seater,45,42,10:30:00,22:30:00,12.0,598,600,4.3,False,True,False
24834,AC -24834,2026-03-29,True,Bangalore,Mysore,Jabbar Travels,AC Seater,45,6,11:30:00,14:30:00,3.0,151,150,4.1,False,True,False
24835,AC -24835,2026-03-29,True,Bangalore,Mysore,Kaveri Travels,AC Sleeper,35,24,14:00:00,23:48:00,9.8,490,700,4.3,False,True,False
24836,AC -24836,2026-03-29,True,Bangalore,Mysore,Orange Travels,AC Semi-Sleeper,40,10,20:00:00,10:36:00,14.6,732,900,4.4,False,True,False
24837,AC -24837,2026-03-29,True,Bangalore,Mysore,PRTC,AC Seater,45,5,18:00:00,01:06:00,7.1,354,350,3.8,False,True,False
24838,VOL-24838,2026-03-29,True,Bangalore,Mysore,Garuda Travels,Volvo AC,40,12,01:00:00,05:12:00,4.2,209,350,4.4,True,True,False
24839,ELE-24839,2026-03-29,True,Bangalore,Mysore,VRL Travels,Electric Bus,40,30,21:30:00,09:54:00,12.4,620,800,4.6,True,True,False
24840,NON-24840,2026-03-29,True,Bangalore,Mysore,Neeta Travels,Non-AC Seater,50,34,00:00:00,13:06:00,13.1,656,500,4.0,True,True,False
24841,AC -24841,2026-03-29,True,Bangalore,Mysore,BMTC,AC Seater,45,32,21:00:00,08:06:00,11.1,553,600,3.7,True,True,False
24842,NON-24842,2026-03-29,True,Bangalore,Coimbatore,Eagle Travels,Non-AC Sleeper,40,7,05:00:00,20:42:00,15.7,786,750,4.1,True,True,False
24843,MUL-24843,2026-03-29,True,Bangalore,Coimbatore,RedBus Express,Multi-Axle Volvo,43,28,07:30:00,21:24:00,13.9,694,1400,4.5,False,True,False
24844,ELE-24844,2026-03-29,True,Bangalore,Coimbatore,Garuda Travels,Electric Bus,40,25,09:30:00,17:06:00,7.6,381,500,4.3,False,True,False
24845,AC -24845,2026-03-29,True,Bangalore,Coimbatore,SRS Travels,AC Semi-Sleeper,40,27,11:00:00,20:00:00,9.0,450,550,4.2,False,True,False
24846,ELE-24846,2026-03-29,True,Bangalore,Coimbatore,PRTC,Electric Bus,40,16,13:00:00,19:48:00,6.8,340,450,4.1,False,True,False
24847,AC -24847,2026-03-29,True,Bangalore,Coimbatore,GSRTC,AC Seater,45,31,17:00:00,00:36:00,7.6,378,400,3.8,False,True,False
24848,ELE-24848,2026-03-29,True,Bangalore,Coimbatore,Kallada Travels,Electric Bus,40,10,19:00:00,09:42:00,14.7,735,950,4.5,False,True,False
24849,VOL-24849,2026-03-29,True,Bangalore,Coimbatore,Paulo Travels,Volvo AC,40,5,23:00:00,03:06:00,4.1,203,350,4.5,True,True,False
24850,MUL-24850,2026-03-29,True,Chennai,Coimbatore,Kerala RTC,Multi-Axle Volvo,43,37,05:00:00,19:42:00,14.7,736,1450,4.2,True,True,False
24851,AC -24851,2026-03-29,True,Chennai,Coimbatore,KPN Travels,AC Sleeper,35,7,05:30:00,09:00:00,3.5,176,250,4.3,True,True,False
24852,NON-24852,2026-03-29,True,Chennai,Coimbatore,BSRTC,Non-AC Sleeper,40,14,11:00:00,15:12:00,4.2,209,200,4.0,False,True,False
24853,NON-24853,2026-03-29,True,Chennai,Coimbatore,UPSRTC,Non-AC Seater,50,15,12:00:00,23:36:00,11.6,579,450,3.8,False,True,False
24854,NON-24854,2026-03-29,True,Chennai,Coimbatore,Shrinath Travels,Non-AC Seater,50,41,09:30:00,16:42:00,7.2,361,300,4.1,False,True,False
24855,AC -24855,2026-03-29,True,Chennai,Coimbatore,Parveen Travels,AC Seater,45,33,19:30:00,08:24:00,12.9,645,650,4.1,False,True,False
24856,ELE-24856,2026-03-29,True,Chennai,Coimbatore,PRTC,Electric Bus,40,7,18:00:00,22:24:00,4.4,218,300,4.2,False,True,False
24857,VOL-24857,2026-03-29,True,Chennai,Coimbatore,IntrCity SmartBus,Volvo AC,40,39,21:00:00,08:42:00,11.7,584,1050,4.6,True,True,False
24858,VOL-24858,2026-03-29,True,Chennai,Coimbatore,Konduskar Travels,Volvo AC,40,24,00:00:00,09:06:00,9.1,455,800,4.4,True,True,False
24859,AC -24859,2026-03-29,True,Chennai,Coimbatore,Garuda Travels,AC Semi-Sleeper,40,18,04:00:00,11:42:00,7.7,383,450,4.4,True,True,False
24860,ELE-24860,2026-03-29,True,Chennai,Madurai,DTC,Electric Bus,40,32,05:00:00,12:00:00,7.0,350,450,4.0,True,True,False
24861,ELE-24861,2026-03-29,True,Chennai,Madurai,KK Travels,Electric Bus,40,7,07:30:00,12:12:00,4.7,236,300,4.4,False,True,False
24862,ELE-24862,2026-03-29,True,Chennai,Madurai,PEPSU,Electric Bus,40,10,11:30:00,22:24:00,10.9,543,700,4.1,False,True,False
24863,MUL-24863,2026-03-29,True,Chennai,Madurai,Neeta Travels,Multi-Axle Volvo,43,41,11:00:00,14:24:00,3.4,171,350,4.5,False,True,False
24864,AC -24864,2026-03-29,True,Chennai,Madurai,Skyline Travels,AC Semi-Sleeper,40,10,10:30:00,15:06:00,4.6,232,300,4.3,False,True,False
24865,NON-24865,2026-03-29,True,Chennai,Madurai,Green Line,Non-AC Sleeper,40,20,20:00:00,10:12:00,14.2,712,700,4.1,False,True,False
24866,AC -24866,2026-03-29,True,Chennai,Madurai,Green Line,AC Semi-Sleeper,40,40,17:30:00,23:54:00,6.4,320,400,4.4,False,True,False
24867,MUL-24867,2026-03-29,True,Chennai,Madurai,PRTC,Multi-Axle Volvo,43,8,22:00:00,03:06:00,5.1,254,500,4.4,True,True,False
24868,NON-24868,2026-03-29,True,Chennai,Trichy,UPSRTC,Non-AC Sleeper,40,23,07:30:00,10:42:00,3.2,159,150,3.8,False,True,False
24869,ELE-24869,2026-03-29,True,Chennai,Trichy,Goa RTC,Electric Bus,40,11,06:30:00,14:42:00,8.2,408,500,3.9,False,True,False
24870,NON-24870,2026-03-29,True,Chennai,Trichy,BMTC,Non-AC Sleeper,40,35,09:30:00,16:18:00,6.8,341,350,3.7,False,True,False
24871,AC -24871,2026-03-29,True,Chennai,Trichy,SR Travels,AC Sleeper,35,25,11:30:00,17:18:00,5.8,290,400,4.5,False,True,False
24872,NON-24872,2026-03-29,True,Chennai,Trichy,GSRTC,Non-AC Seater,50,32,10:00:00,19:30:00,9.5,473,400,3.7,False,True,False
24873,ELE-24873,2026-03-29,True,Chennai,Trichy,BMTC,Electric Bus,40,30,18:30:00,08:42:00,14.2,712,900,4.0,False,True,False
24874,ELE-24874,2026-03-29,True,Chennai,Trichy,ASTC,Electric Bus,40,26,19:30:00,10:42:00,15.2,758,950,4.2,False,True,False
24875,AC -24875,2026-03-29,True,Chennai,Trichy,BSRTC,AC Seater,45,16,02:00:00,05:12:00,3.2,161,150,4.1,True,True,False
24876,AC -24876,2026-03-29,True,Chennai,Trichy,OSRTC,AC Semi-Sleeper,40,32,01:00:00,15:42:00,14.7,733,900,4.2,True,True,False
24877,MUL-24877,2026-03-29,True,Chennai,Trichy,National Travels,Multi-Axle Volvo,43,38,21:00:00,05:18:00,8.3,417,850,4.7,True,True,False
24878,ELE-24878,2026-03-29,True,Chennai,Trichy,Mahasagar Travels,Electric Bus,40,23,23:00:00,12:54:00,13.9,695,900,4.4,True,True,False
24879,AC -24879,2026-03-29,True,Hyderabad,Vijayawada,Neeta Travels,AC Semi-Sleeper,40,23,07:00:00,22:00:00,15.0,751,900,4.4,False,True,False
24880,NON-24880,2026-03-29,True,Hyderabad,Vijayawada,BMTC,Non-AC Seater,50,10,07:30:00,12:30:00,5.0,249,200,3.5,False,True,False
24881,NON-24881,2026-03-29,True,Hyderabad,Vijayawada,Raj Travels,Non-AC Sleeper,40,37,15:00:00,21:06:00,6.1,306,300,4.3,False,True,False
24882,NON-24882,2026-03-29,True,Hyderabad,Vijayawada,PRTC,Non-AC Sleeper,40,28,13:00:00,03:54:00,14.9,744,700,3.7,False,True,False
24883,NON-24883,2026-03-29,True,Hyderabad,Vijayawada,SR Travels,Non-AC Seater,50,11,09:00:00,17:24:00,8.4,418,350,3.9,False,True,False
24884,NON-24884,2026-03-29,True,Hyderabad,Vijayawada,MSRTC,Non-AC Seater,50,18,18:30:00,01:48:00,7.3,364,300,3.7,False,True,False
24885,NON-24885,2026-03-29,True,Hyderabad,Vijayawada,Skyline Travels,Non-AC Seater,50,42,19:00:00,08:42:00,13.7,684,550,3.8,False,True,False
24886,MUL-24886,2026-03-29,True,Hyderabad,Vijayawada,Kaveri Travels,Multi-Axle Volvo,43,18,00:00:00,14:18:00,14.3,715,1450,4.5,True,True,False
24887,AC -24887,2026-03-29,True,Hyderabad,Vijayawada,OSRTC,AC Sleeper,35,5,04:00:00,09:06:00,5.1,254,350,3.9,True,True,False
24888,AC -24888,2026-03-29,True,Hyderabad,Vijayawada,Goa RTC,AC Semi-Sleeper,40,26,03:00:00,10:00:00,7.0,350,400,3.8,True,True,False
24889,VOL-24889,2026-03-29,True,Hyderabad,Vijayawada,APSRTC,Volvo AC,40,10,01:00:00,07:48:00,6.8,340,600,4.2,True,True,False
24890,NON-24890,2026-03-29,True,Hyderabad,Vijayawada,Kallada Travels,Non-AC Seater,50,16,22:30:00,10:30:00,12.0,602,500,3.9,True,True,False
24891,NON-24891,2026-03-29,True,Kolkata,Siliguri,PRTC,Non-AC Sleeper,40,14,06:00:00,15:36:00,9.6,480,450,3.8,False,True,False
24892,AC -24892,2026-03-29,True,Kolkata,Siliguri,Kerala RTC,AC Seater,45,5,07:30:00,19:42:00,12.2,612,650,3.9,False,True,False
24893,ELE-24893,2026-03-29,True,Kolkata,Siliguri,UPSRTC,Electric Bus,40,33,12:00:00,20:30:00,8.5,427,550,4.2,False,True,False
24894,ELE-24894,2026-03-29,True,Kolkata,Siliguri,TSRTC,Electric Bus,40,19,11:30:00,02:42:00,15.2,759,950,4.1,False,True,False
24895,ELE-24895,2026-03-29,True,Kolkata,Siliguri,KPN Travels,Electric Bus,40,40,09:00:00,19:18:00,10.3,515,650,4.6,False,True,False
24896,AC -24896,2026-03-29,True,Kolkata,Siliguri,TSRTC,AC Semi-Sleeper,40,24,20:30:00,11:54:00,15.4,771,950,4.2,False,True,False
24897,AC -24897,2026-03-29,True,Kolkata,Siliguri,Orange Travels,AC Semi-Sleeper,40,30,18:30:00,05:48:00,11.3,567,700,4.3,False,True,False
24898,NON-24898,2026-03-29,True,Kolkata,Siliguri,Skyline Travels,Non-AC Sleeper,40,18,21:00:00,10:06:00,13.1,653,650,4.1,True,True,False
24899,NON-24899,2026-03-29,True,Kolkata,Siliguri,Parveen Travels,Non-AC Seater,50,50,22:00:00,12:30:00,14.5,723,600,4.1,True,True,False
24900,AC -24900,2026-03-29,True,Kolkata,Siliguri,SR Travels,AC Seater,45,24,03:00:00,09:06:00,6.1,305,300,4.2,True,True,False
