bus_id,bus_name,source,dest,operator,bus_type,capacity,seats_available,departure_time,arrival_time,duration_hours,price,date,rating,is_night_service,is_weekend,is_popular_route,cancellation_allowed,live_tracking
17308,MUL-17308,Jaipur,Udaipur,Neeta Travels,Multi-Axle Volvo,43,35,05:00:00,11:00:00,6,1252.35,2026-03-27,4.6,True,False,True,True,True
17309,ELE-17309,Jaipur,Udaipur,Goa RTC,Electric Bus,40,29,11:30:00,17:30:00,6,792.0,2026-03-27,4.1,False,False,True,False,False
17310,NON-17310,Jaipur,Udaipur,APSRTC,Non-AC Sleeper,40,37,23:30:00,05:30:00,6,740.02,2026-03-27,3.7,True,False,True,False,False
17311,NON-17311,Delhi,Chandigarh,Kallada Travels,Non-AC Seater,50,41,09:30:00,14:30:00,5,675.0,2026-03-28,3.9,False,True,True,True,True
17312,AC -17312,Delhi,Chandigarh,OSRTC,AC Sleeper,35,25,11:00:00,16:00:00,5,1215.0,2026-03-28,3.9,False,True,True,True,False
17313,VOL-17313,Delhi,Chandigarh,MSRTC,Volvo AC,40,40,20:00:00,01:00:00,5,1552.5,2026-03-28,4.2,True,True,True,False,False
17314,ELE-17314,Delhi,Chandigarh,UPSRTC,Electric Bus,40,40,17:00:00,22:00:00,5,1080.0,2026-03-28,3.8,False,True,True,True,False
17315,NON-17315,Delhi,Chandigarh,TNSTC,Non-AC Sleeper,40,31,23:00:00,04:00:00,5,1009.12,2026-03-28,3.7,True,True,True,True,False
17316,AC -17316,Delhi,Chandigarh,Kerala RTC,AC Semi-Sleeper,40,31,10:00:00,15:00:00,5,1012.5,2026-03-28,3.9,False,True,True,False,False
17317,AC -17317,Delhi,Chandigarh,Kallada Travels,AC Seater,45,40,10:30:00,15:30:00,5,945.0,2026-03-28,4.0,False,True,True,False,True
17318,AC -17318,Delhi,Chandigarh,Green Line Travels,AC Seater,45,37,14:00:00,19:00:00,5,945.0,2026-03-28,4.1,False,True,True,True,False
17319,NON-17319,Delhi,Chandigarh,RSRTC,Non-AC Sleeper,40,34,08:00:00,13:00:00,5,877.5,2026-03-28,4.0,False,True,True,True,False
17320,AC -17320,Delhi,Chandigarh,TNSTC,AC Semi-Sleeper,40,33,09:00:00,14:00:00,5,1012.5,2026-03-28,3.8,False,True,True,True,False
17321,VOL-17321,Delhi,Jaipur,APSRTC,Volvo AC,40,33,19:00:00,00:30:00,5.5,1687.5,2026-03-28,4.3,False,True,True,True,False
17322,VOL-17322,Delhi,Jaipur,National Travels,Volvo AC,40,35,23:30:00,05:00:00,5.5,1940.62,2026-03-28,4.4,True,True,True,True,True
17323,NON-17323,Delhi,Jaipur,SRS Travels,Non-AC Seater,50,50,21:00:00,02:30:00,5.5,970.31,2026-03-28,4.1,True,True,True,True,False
17324,AC -17324,Delhi,Jaipur,VRL Travels,AC Semi-Sleeper,40,33,10:30:00,16:00:00,5.5,1265.62,2026-03-28,4.0,False,True,True,True,True
17325,NON-17325,Delhi,Jaipur,RedBus Express,Non-AC Sleeper,40,38,23:00:00,04:30:00,5.5,1261.41,2026-03-28,4.3,True,True,True,True,True
17326,AC -17326,Delhi,Jaipur,APSRTC,AC Sleeper,35,27,15:00:00,20:30:00,5.5,1518.75,2026-03-28,4.1,False,True,True,False,False
17327,AC -17327,Delhi,Agra,SETC,AC Seater,45,40,09:30:00,13:30:00,4,866.25,2026-03-28,4.1,False,True,True,False,False
17328,AC -17328,Delhi,Agra,MSRTC,AC Semi-Sleeper,40,38,07:30:00,11:30:00,4,928.12,2026-03-28,3.9,False,True,True,False,False
17329,AC -17329,Delhi,Agra,DTC,AC Semi-Sleeper,40,32,07:00:00,11:00:00,4,928.12,2026-03-28,3.9,False,True,True,False,False
17330,AC -17330,Delhi,Agra,OSRTC,AC Seater,45,34,20:30:00,00:30:00,4,996.19,2026-03-28,4.1,True,True,True,True,False
17331,AC -17331,Delhi,Agra,Konduskar Travels,AC Seater,45,42,23:30:00,03:30:00,4,996.19,2026-03-28,4.0,True,True,True,True,True
17332,NON-17332,Delhi,Agra,APSRTC,Non-AC Sleeper,40,39,23:00:00,03:00:00,4,925.03,2026-03-28,3.6,True,True,True,True,False
17333,NON-17333,Delhi,Agra,Raj Travels,Non-AC Sleeper,40,38,05:00:00,09:00:00,4,925.03,2026-03-28,4.2,True,True,True,False,False
17334,AC -17334,Delhi,Agra,RedBus Express,AC Seater,45,33,10:30:00,14:30:00,4,866.25,2026-03-28,4.1,False,True,True,True,False
17335,NON-17335,Delhi,Agra,Paulo Travels,Non-AC Sleeper,40,30,13:00:00,17:00:00,4,804.38,2026-03-28,4.0,False,True,True,True,True
17336,AC -17336,Delhi,Lucknow,Kallada Travels,AC Semi-Sleeper,40,30,09:00:00,17:00:00,8,1350.0,2026-03-28,4.3,False,True,True,False,True
17337,AC -17337,Delhi,Lucknow,OSRTC,AC Seater,45,35,21:30:00,05:30:00,8,1449.0,2026-03-28,4.0,True,True,True,False,False
17338,ELE-17338,Delhi,Lucknow,VRL Travels,Electric Bus,40,28,23:00:00,07:00:00,8,1656.0,2026-03-28,4.1,True,True,True,False,True
17339,VOL-17339,Delhi,Lucknow,OSRTC,Volvo AC,40,28,14:00:00,22:00:00,8,1800.0,2026-03-28,4.2,False,True,True,True,False
17340,NON-17340,Delhi,Lucknow,APSRTC,Non-AC Sleeper,40,34,11:30:00,19:30:00,8,1170.0,2026-03-28,3.9,False,True,True,True,False
17341,ELE-17341,Delhi,Lucknow,APSRTC,Electric Bus,40,35,06:00:00,14:00:00,8,1440.0,2026-03-28,4.1,False,True,True,False,False
17342,ELE-17342,Delhi,Lucknow,TNSTC,Electric Bus,40,37,21:00:00,05:00:00,8,1656.0,2026-03-28,4.1,True,True,True,True,False
17343,AC -17343,Delhi,Lucknow,GSRTC,AC Semi-Sleeper,40,35,18:00:00,02:00:00,8,1350.0,2026-03-28,3.9,False,True,True,True,False
17344,VOL-17344,Delhi,Lucknow,RSRTC,Volvo AC,40,29,06:30:00,14:30:00,8,1800.0,2026-03-28,4.2,False,True,True,True,False
17345,NON-17345,Delhi,Shimla,Jabbar Travels,Non-AC Sleeper,40,36,23:00:00,07:00:00,8,1513.69,2026-03-28,4.0,True,True,True,True,False
17346,VOL-17346,Delhi,Shimla,APSRTC,Volvo AC,40,33,18:00:00,02:00:00,8,2025.0,2026-03-28,4.3,False,True,True,False,False
17347,NON-17347,Delhi,Shimla,DTC,Non-AC Seater,50,45,22:00:00,06:00:00,8,1164.38,2026-03-28,3.7,True,True,True,False,False
17348,AC -17348,Delhi,Shimla,Jabbar Travels,AC Semi-Sleeper,40,30,08:00:00,16:00:00,8,1518.75,2026-03-28,4.4,False,True,True,True,True
17349,MUL-17349,Delhi,Shimla,UPSRTC,Multi-Axle Volvo,43,36,13:00:00,21:00:00,8,2227.5,2026-03-28,4.0,False,True,True,True,False
17350,ELE-17350,Delhi,Shimla,MSRTC,Electric Bus,40,39,15:00:00,23:00:00,8,1620.0,2026-03-28,4.0,False,True,True,True,False
17351,MUL-17351,Delhi,Shimla,KPN Travels,Multi-Axle Volvo,43,42,09:30:00,17:30:00,8,2227.5,2026-03-28,4.3,False,True,True,True,True
17352,AC -17352,Delhi,Shimla,Mahasagar Travels,AC Seater,45,39,12:00:00,20:00:00,8,1417.5,2026-03-28,4.2,False,True,True,True,True
17353,NON-17353,Delhi,Shimla,Raj Travels,Non-AC Sleeper,40,39,07:00:00,15:00:00,8,1316.25,2026-03-28,4.0,False,True,True,True,True
17354,ELE-17354,Delhi,Manali,HRTC,Electric Bus,40,37,19:00:00,08:00:00,13,2520.0,2026-03-28,4.1,False,True,True,True,False
17355,NON-17355,Delhi,Manali,Paulo Travels,Non-AC Seater,50,35,21:00:00,10:00:00,13,1811.25,2026-03-28,4.0,True,True,True,True,False
17356,NON-17356,Delhi,Manali,KPN Travels,Non-AC Sleeper,40,38,09:00:00,22:00:00,13,2047.5,2026-03-28,4.1,False,True,True,False,True
17357,AC -17357,Delhi,Manali,TNSTC,AC Seater,45,43,09:30:00,22:30:00,13,2205.0,2026-03-28,3.8,False,True,True,True,False
17358,AC -17358,Delhi,Manali,HRTC,AC Semi-Sleeper,40,33,16:00:00,05:00:00,13,2362.5,2026-03-28,3.8,False,True,True,True,False
17359,AC -17359,Delhi,Manali,OSRTC,AC Semi-Sleeper,40,33,17:00:00,06:00:00,13,2362.5,2026-03-28,3.9,False,True,True,False,False
17360,NON-17360,Delhi,Haridwar,SR Travels,Non-AC Sleeper,40,37,14:00:00,19:30:00,5.5,950.62,2026-03-28,4.2,False,True,True,True,False
17361,MUL-17361,Delhi,Haridwar,RSRTC,Multi-Axle Volvo,43,39,10:30:00,16:00:00,5.5,1608.75,2026-03-28,4.3,False,True,True,True,False
17362,AC -17362,Delhi,Haridwar,GSRTC,AC Semi-Sleeper,40,38,23:00:00,04:30:00,5.5,1261.41,2026-03-28,3.9,True,True,True,True,False
17363,ELE-17363,Delhi,Haridwar,GSRTC,Electric Bus,40,38,10:00:00,15:30:00,5.5,1170.0,2026-03-28,3.9,False,True,True,True,False
17364,AC -17364,Delhi,Haridwar,TNSTC,AC Seater,45,38,06:00:00,11:30:00,5.5,1023.75,2026-03-28,4.0,False,True,True,True,False
17365,AC -17365,Delhi,Haridwar,Orange Travels,AC Semi-Sleeper,40,37,09:00:00,14:30:00,5.5,1096.88,2026-03-28,4.2,False,True,True,True,True
17366,MUL-17366,Delhi,Dehradun,Goa RTC,Multi-Axle Volvo,43,38,23:30:00,05:30:00,6,1992.38,2026-03-28,4.2,True,True,True,True,False
17367,NON-17367,Delhi,Dehradun,Shrinath Travels,Non-AC Seater,50,38,09:00:00,15:00:00,6,787.5,2026-03-28,3.9,False,True,True,True,True
17368,AC -17368,Delhi,Dehradun,VRL Travels,AC Seater,45,35,20:30:00,02:30:00,6,1267.87,2026-03-28,4.4,True,True,True,False,False
17369,AC -17369,Delhi,Dehradun,UPSRTC,AC Seater,45,38,07:30:00,13:30:00,6,1102.5,2026-03-28,3.9,False,True,True,True,False
17370,AC -17370,Delhi,Dehradun,UPSRTC,AC Semi-Sleeper,40,29,06:00:00,12:00:00,6,1181.25,2026-03-28,4.0,False,True,True,True,False
17371,VOL-17371,Delhi,Dehradun,Parveen Travels,Volvo AC,40,40,07:00:00,13:00:00,6,1575.0,2026-03-28,4.4,False,True,True,True,True
17372,NON-17372,Mumbai,Pune,Sharma Travels,Non-AC Sleeper,40,37,20:00:00,23:30:00,3.5,756.84,2026-03-28,4.0,True,True,True,False,True
17373,VOL-17373,Mumbai,Pune,National Travels,Volvo AC,40,39,19:00:00,22:30:00,3.5,1012.5,2026-03-28,4.3,False,True,True,True,False
17374,AC -17374,Mumbai,Pune,National Travels,AC Semi-Sleeper,40,34,08:30:00,12:00:00,3.5,759.38,2026-03-28,4.2,False,True,True,True,True
17375,MUL-17375,Mumbai,Pune,Shrinath Travels,Multi-Axle Volvo,43,38,16:00:00,19:30:00,3.5,1113.75,2026-03-28,4.6,False,True,True,False,False
17376,NON-17376,Mumbai,Pune,SR Travels,Non-AC Sleeper,40,29,20:30:00,00:00:00,3.5,756.84,2026-03-28,4.3,True,True,True,False,False
17377,AC -17377,Mumbai,Pune,Kallada Travels,AC Semi-Sleeper,40,31,06:30:00,10:00:00,3.5,759.38,2026-03-28,4.0,False,True,True,True,True
17378,AC -17378,Mumbai,Pune,KSRTC,AC Semi-Sleeper,40,29,17:00:00,20:30:00,3.5,759.38,2026-03-28,4.0,False,True,True,False,False
17379,AC -17379,Mumbai,Pune,Kerala RTC,AC Semi-Sleeper,40,40,22:30:00,02:00:00,3.5,873.28,2026-03-28,3.8,True,True,True,False,False
17380,VOL-17380,Mumbai,Pune,Green Line Travels,Volvo AC,40,40,21:30:00,01:00:00,3.5,1164.38,2026-03-28,4.5,True,True,True,True,True
17381,NON-17381,Mumbai,Pune,RedBus Express,Non-AC Sleeper,40,30,06:00:00,09:30:00,3.5,658.12,2026-03-28,4.3,False,True,True,True,True
17382,NON-17382,Mumbai,Nashik,MSRTC,Non-AC Sleeper,40,36,17:00:00,21:00:00,4,511.88,2026-03-28,3.8,False,True,True,False,False
17383,NON-17383,Mumbai,Nashik,Kallada Travels,Non-AC Seater,50,41,10:00:00,14:00:00,4,393.75,2026-03-28,4.2,False,True,True,False,True
17384,AC -17384,Mumbai,Nashik,SR Travels,AC Semi-Sleeper,40,39,06:30:00,10:30:00,4,590.62,2026-03-28,4.2,False,True,True,False,False
17385,NON-17385,Mumbai,Nashik,VRL Travels,Non-AC Seater,50,35,07:00:00,11:00:00,4,393.75,2026-03-28,4.1,False,True,True,True,True
17386,NON-17386,Mumbai,Nashik,UPSRTC,Non-AC Sleeper,40,37,21:00:00,01:00:00,4,588.66,2026-03-28,3.7,True,True,True,True,False
17387,AC -17387,Mumbai,Nashik,SETC,AC Seater,45,42,23:00:00,03:00:00,4,633.94,2026-03-28,3.8,True,True,True,True,False
17388,AC -17388,Mumbai,Goa,OSRTC,AC Sleeper,35,32,10:30:00,22:30:00,12,2430.0,2026-03-28,4.0,False,True,True,True,False
17389,AC -17389,Mumbai,Goa,GSRTC,AC Seater,45,40,09:00:00,21:00:00,12,1890.0,2026-03-28,3.9,False,True,True,True,False
17390,NON-17390,Mumbai,Goa,MSRTC,Non-AC Sleeper,40,37,04:00:00,16:00:00,12,2018.25,2026-03-28,3.7,True,True,True,True,False
17391,NON-17391,Mumbai,Goa,Orange Travels,Non-AC Seater,50,48,13:00:00,01:00:00,12,1350.0,2026-03-28,4.1,False,True,True,False,True
17392,MUL-17392,Mumbai,Goa,APSRTC,Multi-Axle Volvo,43,31,05:30:00,17:30:00,12,3415.5,2026-03-28,4.2,True,True,True,True,False
17393,AC -17393,Mumbai,Goa,APSRTC,AC Seater,45,43,18:00:00,06:00:00,12,1890.0,2026-03-28,3.9,False,True,True,False,False
17394,NON-17394,Mumbai,Goa,RSRTC,Non-AC Seater,50,40,10:00:00,22:00:00,12,1350.0,2026-03-28,3.5,False,True,True,True,False
17395,NON-17395,Mumbai,Goa,Parveen Travels,Non-AC Seater,50,45,21:30:00,09:30:00,12,1552.5,2026-03-28,3.9,True,True,True,True,False
17396,NON-17396,Mumbai,Goa,UPSRTC,Non-AC Sleeper,40,35,09:30:00,21:30:00,12,1755.0,2026-03-28,3.7,False,True,True,False,False
17397,AC -17397,Mumbai,Goa,Mahasagar Travels,AC Semi-Sleeper,40,38,16:00:00,04:00:00,12,2025.0,2026-03-28,4.4,False,True,True,True,False
17398,MUL-17398,Mumbai,Ahmedabad,Shrinath Travels,Multi-Axle Volvo,43,34,04:00:00,13:00:00,9,2561.62,2026-03-28,4.5,True,True,True,False,False
17399,NON-17399,Mumbai,Ahmedabad,Parveen Travels,Non-AC Seater,50,44,23:00:00,08:00:00,9,1164.38,2026-03-28,4.2,True,True,True,True,True
17400,NON-17400,Mumbai,Ahmedabad,SR Travels,Non-AC Sleeper,40,34,21:00:00,06:00:00,9,1513.69,2026-03-28,4.2,True,True,True,False,True
17401,ELE-17401,Mumbai,Ahmedabad,Orange Travels,Electric Bus,40,39,23:30:00,08:30:00,9,1863.0,2026-03-28,4.1,True,True,True,True,False
17402,NON-17402,Mumbai,Ahmedabad,Kerala RTC,Non-AC Seater,50,37,15:00:00,00:00:00,9,1012.5,2026-03-28,3.7,False,True,True,True,False
17403,NON-17403,Mumbai,Ahmedabad,GSRTC,Non-AC Seater,50,46,06:30:00,15:30:00,9,1012.5,2026-03-28,3.9,False,True,True,True,False
17404,AC -17404,Mumbai,Ahmedabad,SRS Travels,AC Seater,45,41,11:00:00,20:00:00,9,1417.5,2026-03-28,4.2,False,True,True,True,True
17405,ELE-17405,Mumbai,Surat,Green Line Travels,Electric Bus,40,32,10:00:00,16:00:00,6,1170.0,2026-03-28,4.3,False,True,True,True,True
17406,AC -17406,Mumbai,Surat,Parveen Travels,AC Semi-Sleeper,40,34,11:30:00,17:30:00,6,1096.88,2026-03-28,4.3,False,True,True,True,False
17407,NON-17407,Mumbai,Surat,Raj Travels,Non-AC Sleeper,40,40,23:00:00,05:00:00,6,1093.22,2026-03-28,4.1,True,True,True,False,False
17408,AC -17408,Mumbai,Surat,National Travels,AC Semi-Sleeper,40,34,09:30:00,15:30:00,6,1096.88,2026-03-28,4.4,False,True,True,True,False
17409,VOL-17409,Mumbai,Surat,OSRTC,Volvo AC,40,33,22:30:00,04:30:00,6,1681.87,2026-03-28,3.9,True,True,True,False,False
17410,MUL-17410,Mumbai,Surat,Jabbar Travels,Multi-Axle Volvo,43,36,19:00:00,01:00:00,6,1608.75,2026-03-28,4.5,False,True,True,False,True
17411,AC -17411,Mumbai,Indore,Sharma Travels,AC Semi-Sleeper,40,29,14:00:00,03:00:00,13,1856.25,2026-03-28,4.4,False,True,True,True,False
17412,ELE-17412,Mumbai,Indore,TNSTC,Electric Bus,40,33,05:00:00,18:00:00,13,2277.0,2026-03-28,4.1,True,True,True,True,False
17413,ELE-17413,Mumbai,Indore,UPSRTC,Electric Bus,40,40,20:30:00,09:30:00,13,2277.0,2026-03-28,4.2,True,True,True,True,False
17414,AC -17414,Mumbai,Indore,Parveen Travels,AC Semi-Sleeper,40,37,18:00:00,07:00:00,13,1856.25,2026-03-28,4.3,False,True,True,True,False
17415,VOL-17415,Mumbai,Indore,Jabbar Travels,Volvo AC,40,32,06:30:00,19:30:00,13,2475.0,2026-03-28,4.4,False,True,True,True,True
17416,AC -17416,Mumbai,Indore,Kerala RTC,AC Seater,45,43,21:30:00,10:30:00,13,1992.37,2026-03-28,4.0,True,True,True,True,False
17417,VOL-17417,Mumbai,Indore,RedBus Express,Volvo AC,40,40,05:30:00,18:30:00,13,2846.25,2026-03-28,4.3,True,True,True,True,False
17418,NON-17418,Mumbai,Aurangabad,Greenline Travels,Non-AC Sleeper,40,39,22:00:00,06:00:00,8,1261.41,2026-03-28,4.1,True,True,True,True,True
17419,ELE-17419,Mumbai,Aurangabad,Raj Travels,Electric Bus,40,28,16:00:00,00:00:00,8,1350.0,2026-03-28,4.5,False,True,True,True,False
17420,NON-17420,Mumbai,Aurangabad,IntrCity SmartBus,Non-AC Sleeper,40,29,14:00:00,22:00:00,8,1096.88,2026-03-28,4.3,False,True,True,True,False
17421,MUL-17421,Mumbai,Aurangabad,IntrCity SmartBus,Multi-Axle Volvo,43,42,15:00:00,23:00:00,8,1856.25,2026-03-28,4.5,False,True,True,True,True
17422,AC -17422,Mumbai,Aurangabad,Konduskar Travels,AC Sleeper,35,26,13:00:00,21:00:00,8,1518.75,2026-03-28,4.1,False,True,True,True,True
17423,AC -17423,Mumbai,Aurangabad,OSRTC,AC Seater,45,36,12:00:00,20:00:00,8,1181.25,2026-03-28,3.8,False,True,True,False,False
17424,AC -17424,Bangalore,Chennai,Mahasagar Travels,AC Sleeper,35,26,16:00:00,23:00:00,7,1923.75,2026-03-28,4.4,False,True,True,False,True
17425,NON-17425,Bangalore,Chennai,Goa RTC,Non-AC Seater,50,38,11:30:00,18:30:00,7,1068.75,2026-03-28,3.8,False,True,True,True,False
17426,AC -17426,Bangalore,Chennai,Paulo Travels,AC Semi-Sleeper,40,29,15:00:00,22:00:00,7,1603.12,2026-03-28,4.1,False,True,True,True,True
17427,MUL-17427,Bangalore,Chennai,Goa RTC,Multi-Axle Volvo,43,36,09:00:00,16:00:00,7,2351.25,2026-03-28,4.3,False,True,True,True,False
17428,MUL-17428,Bangalore,Chennai,Sharma Travels,Multi-Axle Volvo,43,38,10:30:00,17:30:00,7,2351.25,2026-03-28,4.3,False,True,True,False,True
17429,ELE-17429,Bangalore,Chennai,Jabbar Travels,Electric Bus,40,35,08:00:00,15:00:00,7,1710.0,2026-03-28,4.3,False,True,True,True,True
17430,NON-17430,Bangalore,Chennai,KSRTC,Non-AC Sleeper,40,33,07:00:00,14:00:00,7,1389.38,2026-03-28,3.6,False,True,True,True,False
17431,AC -17431,Bangalore,Hyderabad,Paulo Travels,AC Semi-Sleeper,40,28,04:30:00,12:30:00,8,1940.62,2026-03-28,4.4,True,True,True,True,True
17432,MUL-17432,Bangalore,Hyderabad,Goa RTC,Multi-Axle Volvo,43,38,20:00:00,04:00:00,8,2846.25,2026-03-28,4.3,True,True,True,True,False
17433,NON-17433,Bangalore,Hyderabad,OSRTC,Non-AC Sleeper,40,37,11:00:00,19:00:00,8,1462.5,2026-03-28,3.6,False,True,True,True,False
17434,MUL-17434,Bangalore,Hyderabad,HRTC,Multi-Axle Volvo,43,36,12:00:00,20:00:00,8,2475.0,2026-03-28,4.3,False,True,True,True,False
17435,AC -17435,Bangalore,Hyderabad,Kerala RTC,AC Semi-Sleeper,40,28,19:00:00,03:00:00,8,1687.5,2026-03-28,3.9,False,True,True,True,False
17436,ELE-17436,Bangalore,Hyderabad,RSRTC,Electric Bus,40,30,10:30:00,18:30:00,8,1800.0,2026-03-28,3.9,False,True,True,True,False
17437,NON-17437,Bangalore,Hyderabad,KSRTC,Non-AC Seater,50,45,05:00:00,13:00:00,8,1293.75,2026-03-28,3.9,True,True,True,True,False
17438,MUL-17438,Bangalore,Hyderabad,VRL Travels,Multi-Axle Volvo,43,35,22:30:00,06:30:00,8,2846.25,2026-03-28,4.6,True,True,True,True,True
17439,MUL-17439,Bangalore,Hyderabad,VRL Travels,Multi-Axle Volvo,43,43,05:30:00,13:30:00,8,2846.25,2026-03-28,4.4,True,True,True,False,True
17440,AC -17440,Bangalore,Mysore,DTC,AC Seater,45,45,21:00:00,00:00:00,3,724.5,2026-03-28,3.8,True,True,True,True,False
17441,ELE-17441,Bangalore,Mysore,OSRTC,Electric Bus,40,31,19:00:00,22:00:00,3,720.0,2026-03-28,4.1,False,True,True,True,False
17442,NON-17442,Bangalore,Mysore,OSRTC,Non-AC Sleeper,40,38,07:30:00,10:30:00,3,585.0,2026-03-28,4.0,False,True,True,True,False
17443,NON-17443,Bangalore,Mysore,APSRTC,Non-AC Sleeper,40,40,20:00:00,23:00:00,3,672.75,2026-03-28,3.9,True,True,True,True,False
17444,AC -17444,Bangalore,Mysore,DTC,AC Semi-Sleeper,40,33,09:30:00,12:30:00,3,675.0,2026-03-28,4.0,False,True,True,False,False
17445,NON-17445,Bangalore,Mysore,Kerala RTC,Non-AC Seater,50,40,04:30:00,07:30:00,3,517.5,2026-03-28,3.5,True,True,True,True,False
17446,MUL-17446,Bangalore,Coimbatore,RedBus Express,Multi-Axle Volvo,43,39,04:30:00,11:30:00,7,2419.31,2026-03-28,4.3,True,True,True,True,True
17447,AC -17447,Bangalore,Coimbatore,MSRTC,AC Sleeper,35,25,21:00:00,04:00:00,7,1979.44,2026-03-28,3.9,True,True,True,True,False
17448,MUL-17448,Bangalore,Coimbatore,KPN Travels,Multi-Axle Volvo,43,39,05:30:00,12:30:00,7,2419.31,2026-03-28,4.6,True,True,True,True,True
17449,NON-17449,Bangalore,Coimbatore,Jabbar Travels,Non-AC Seater,50,44,04:00:00,11:00:00,7,1099.69,2026-03-28,4.1,True,True,True,False,False
17450,NON-17450,Bangalore,Coimbatore,Raj Travels,Non-AC Sleeper,40,36,17:00:00,00:00:00,7,1243.12,2026-03-28,4.2,False,True,True,True,True
17451,AC -17451,Bangalore,Coimbatore,OSRTC,AC Seater,45,44,19:00:00,02:00:00,7,1338.75,2026-03-28,3.9,False,True,True,True,False
17452,VOL-17452,Bangalore,Coimbatore,Kerala RTC,Volvo AC,40,34,22:30:00,05:30:00,7,2199.37,2026-03-28,4.1,True,True,True,False,False
17453,AC -17453,Bangalore,Coimbatore,DTC,AC Sleeper,35,31,06:00:00,13:00:00,7,1721.25,2026-03-28,4.0,False,True,True,True,False
17454,VOL-17454,Bangalore,Coimbatore,KSRTC,Volvo AC,40,37,14:00:00,21:00:00,7,1912.5,2026-03-28,4.1,False,True,True,True,False
17455,NON-17455,Bangalore,Kochi,Raj Travels,Non-AC Seater,50,36,08:30:00,19:30:00,11,1350.0,2026-03-28,4.2,False,True,True,True,True
17456,VOL-17456,Bangalore,Kochi,KSRTC,Volvo AC,40,32,23:00:00,10:00:00,11,3105.0,2026-03-28,4.2,True,True,True,False,False
17457,NON-17457,Bangalore,Kochi,Paulo Travels,Non-AC Sleeper,40,33,19:00:00,06:00:00,11,1755.0,2026-03-28,4.0,False,True,True,True,True
17458,NON-17458,Bangalore,Kochi,Raj Travels,Non-AC Seater,50,38,07:30:00,18:30:00,11,1350.0,2026-03-28,4.2,False,True,True,True,True
17459,NON-17459,Bangalore,Kochi,Kerala RTC,Non-AC Sleeper,40,35,20:30:00,07:30:00,11,2018.25,2026-03-28,3.8,True,True,True,True,False
17460,ELE-17460,Bangalore,Kochi,APSRTC,Electric Bus,40,37,14:00:00,01:00:00,11,2160.0,2026-03-28,4.0,False,True,True,True,False
17461,AC -17461,Bangalore,Kochi,TNSTC,AC Seater,45,41,21:30:00,08:30:00,11,2173.5,2026-03-28,4.0,True,True,True,True,False
17462,NON-17462,Bangalore,Kochi,GSRTC,Non-AC Sleeper,40,36,12:00:00,23:00:00,11,1755.0,2026-03-28,3.8,False,True,True,True,False
17463,MUL-17463,Bangalore,Goa,National Travels,Multi-Axle Volvo,43,43,10:30:00,22:30:00,12,2722.5,2026-03-28,4.4,False,True,True,True,True
17464,NON-17464,Bangalore,Goa,RedBus Express,Non-AC Sleeper,40,32,11:30:00,23:30:00,12,1608.75,2026-03-28,4.1,False,True,True,True,True
17465,AC -17465,Bangalore,Goa,SETC,AC Sleeper,35,28,05:30:00,17:30:00,12,2561.62,2026-03-28,4.0,True,True,True,True,False
17466,MUL-17466,Bangalore,Goa,SR Travels,Multi-Axle Volvo,43,33,09:00:00,21:00:00,12,2722.5,2026-03-28,4.5,False,True,True,True,True
17467,NON-17467,Bangalore,Goa,Jabbar Travels,Non-AC Sleeper,40,38,06:30:00,18:30:00,12,1608.75,2026-03-28,4.2,False,True,True,True,True
17468,VOL-17468,Bangalore,Goa,KPN Travels,Volvo AC,40,33,09:30:00,21:30:00,12,2475.0,2026-03-28,4.4,False,True,True,False,True
17469,AC -17469,Bangalore,Goa,Paulo Travels,AC Semi-Sleeper,40,29,22:30:00,10:30:00,12,2134.69,2026-03-28,4.1,True,True,True,True,False
17470,VOL-17470,Bangalore,Goa,UPSRTC,Volvo AC,40,30,13:00:00,01:00:00,12,2475.0,2026-03-28,4.2,False,True,True,True,False
17471,NON-17471,Bangalore,Goa,APSRTC,Non-AC Seater,50,49,08:00:00,20:00:00,12,1237.5,2026-03-28,3.8,False,True,True,False,False
17472,AC -17472,Bangalore,Goa,VRL Travels,AC Sleeper,35,25,04:00:00,16:00:00,12,2561.62,2026-03-28,4.3,True,True,True,True,False
17473,MUL-17473,Bangalore,Mangalore,SRS Travels,Multi-Axle Volvo,43,35,11:00:00,19:00:00,8,1980.0,2026-03-28,4.4,False,True,True,True,True
17474,ELE-17474,Bangalore,Mangalore,VRL Travels,Electric Bus,40,29,13:00:00,21:00:00,8,1440.0,2026-03-28,4.3,False,True,True,True,True
17475,MUL-17475,Bangalore,Mangalore,SR Travels,Multi-Axle Volvo,43,32,12:00:00,20:00:00,8,1980.0,2026-03-28,4.6,False,True,True,True,True
17476,ELE-17476,Bangalore,Mangalore,Goa RTC,Electric Bus,40,33,21:30:00,05:30:00,8,1656.0,2026-03-28,4.0,True,True,True,True,False
17477,MUL-17477,Bangalore,Mangalore,GSRTC,Multi-Axle Volvo,43,38,11:30:00,19:30:00,8,1980.0,2026-03-28,4.1,False,True,True,True,False
17478,AC -17478,Bangalore,Mangalore,UPSRTC,AC Semi-Sleeper,40,35,06:00:00,14:00:00,8,1350.0,2026-03-28,3.7,False,True,True,True,False
17479,AC -17479,Bangalore,Mangalore,OSRTC,AC Semi-Sleeper,40,38,21:00:00,05:00:00,8,1552.5,2026-03-28,3.9,True,True,True,True,False
